wallet_address,company_name
"0x9d2bb256e37c1a8fac90b6c7da4049d461cbf10e","Boisselle-Morin"
"0x2ef73f60f33b167dc018c6b1dcc957f4e4c7e936","Bolide"
"0xe3071c0dc97750c3709e5fd8fdd2332b9b852cea","Boltr"
"0x5a3755bfd1d77386a454222ebc4d350b54f6b31a","Bond Protocol"
"0xb2a6ff02be55ed4ab6c9b8fd34945a73cd09e14e","Bond Protocol"
"0x21af1185734d213d45c6236146fb81e2b0e8b821","Bonsai (form. MadFi)"
"0x28ff8e457fef9870b9d1529fe68fbb95c3181f64","Bonsai (form. MadFi)"
"0x183af6acd5492012a36821660625432bb60a9ffb","Bored Ape Yacht Club"
"0x3dd7050e65a2557a78d9ddb3ed796860be735435","Bored Ape Yacht Club"
"0xdf9f0593449ec6e6a3706ebb505794fdb83fef77","BornMonkie"
"0x2a91a0148ee62fa638be38c7ee05c29a3e568dd8","Boson Protocol"
"0xb22ada27946c0494077f6fd42e93f5f1cd6ae240","Bracket Labs"
"0xcb6f2b16a15560197342e6afa6b3a5620884265b","Brain Station-23"
"0x0390c18aee302544b8e5fda8305110e0efc5b6a0","Breakthrough Labs, Inc."
"0xa9bc8a58b39935ba3d8d1ce4b0d3383153f184e1","Brian"
"0x564df6e2239bf1181c3c02b0597ced6b7b20f196","Bridgedefi"
"0x36fab86747fe51f5618700048dfde34ccb395532","Brink Trade"
"0x27a1b9b06c67e8f9e74e2514c6a3e73114060ecc","Brugu Software Solutions"
"0x66bcd754aa3f91a16eb9c6375a44f066bc0ec16d","Brugu Software Solutions"
"0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266","Brute Logic"
"0xeb4752dc86b72d1b81dedfec83d6082303e39c5c","Brú Finance"
"0x17c16292378035ae09cc1b6335d6043066fa2644","BscScan"
"0x8ec16408d510f5e3087fefaa87756d3fb323b1f4","BscScan"
"0x5d4a0ed69dfd97f40262c3909494ec740648918a","Bubble Protocol"
"0x2e9e4a85f55a3c5f0d473b568309c93970c12028","Buddies Go ON"
"0xbba84064a056692d645eb66cc8b02a16e7e4e81d","Bugcrowd"
"0x1e8c64fd8f94da1d0e23853118b7f73a7b467209","Buidlguidl"
"0x8d0f52e2a9d9ff7f4a6952c32552dead4f732dd5","Build Your Web App"
"0x436f7a19d4f8676c6f7be5416192114b3addab79","BuildersDAO"
"0xe0d0a6f70f13db9193a815793242c98c3092a932","BuildersDAO"
"0x6ee05cf1377aa429b14a8ae6f64d09d8ac55aa74","BulaTox"
"0xf734908501a0b8d8d57c291ea1849490ccedc16d","Bulla Network"
"0x73eb342ebc92a4b77942b6cab927ad5faed595be","Bullet Labs"
"0x4de7e2ba95be83c1d87a2b824e9da17340ec89f3","Bumpies"
"0x9a754044fbfa95d15b252453c1bb5401320a8386","BunnyPunk.io"
"0x42726b0570174227679521e48cddf454357c8553","Butter DAO"
"0x11cf03e002ffc076600f9ba30a13401cf524b276","ByCasa - Herzlich Willkommen"
"0x26eab0cf20831cd321b0bfed50a4f93aca718940","Byont Labs"
"0x94181e2b0d824d7cb97112910922abf4d6c3166c","CADINU"
"0xbdf2da0da014a552bc123e7559b2fbec6c540a0c","CGI Federal"
"0xef29abeb8df899471ec70370ddab7ba8b8309647","CHUNKS"
"0x5c08df80e73a3893f4d26ba3e4fb66b643c68c8c","CHΛTΞΛU"
"0x8cf87be2a2bb9ad564fd16deaec97b0e99a335da","CHΛTΞΛU"
"0xdc37d67391c02f7c7b4305fd2be710268d55ffdf","CHΛTΞΛU"
"0x0f2309ed7cf091fe5e3e7bb33ace9c6adf107345","CIV"
"0x46dad8f630736c7265849422f943efd77cb8714f","CIV"
"0xfd40dbc86ba7da3f60538661b50c58cb087e978d","CIV"
"0x019e10dd358005fc69c6926504876bc6d5e92ff3","CLSS"
"0x826e8c1bb9511722a75064f68b9572eaf21ee209","CLVE"
"0x13942c62713e8583913a5bf3bf2dc4685c85e2a6","CPG"
"0xe918608458f9885acd628e7465971e50af68eb19","CUDOS"
"0x363f15de7e5456c575d469257c3137722f774951","CYM"
"0x4082e997ec720a4894efec53b0d9aabfeea44cbe","Cajun Pro, LLC"
"0x1337cc354aeaf15b0e98a609cd348df171174e14","Calcium Crew"
"0x420420051dd5b29c5e54ce32fae924bdbd07fe62","Calcium Crew"
"0xab0279e49891416eada65e36ae1aed1a67a15d24","Calica"
"0x01e5d631ba707a029c8a1555bdac4805d7853e21","Camelot Labs"
"0xb7fe07c236f9a0becab075dbf66f2771882f0a77","Camilo Holguin"
"0xfb0fe63645e6278169901adc0204214563432731","Campground"
"0xda17025e88c493184ebbbc1d281436725962dc49","Canary Exchange"
"0x647df90c3c2e63c992bd44f8e334b7ccc2db3029","Canary Protocol Ltd"
"0x7bd008f2f6e8634bb281f162144373785132de2e","Canary Protocol Ltd"
"0x3852c9fdc6a5c0a4a6230c1d2d954cccb9b90465","Cannon"
"0xa4978d63e6ec7a64c5ed3d4859a2136d6a53014b","Capita"
"0x2d4b2394f099048a2202db554a1ca1c28d628acb","Capybara Lending"
"0x794cec5ee2659859050d29d858cf46191649e1fa","Casama"
"0x83e50cd4123baa60f6d6c8a83ca85ac72e826bd0","Cask Protocol"
"0x4955fa037da47ecbbb3aa7e3e276ed6f6cb76603","Caviar"
"0xbabe38a9bed1c705bde6df600e49ce710403e856","Caviar"
"0xeeed42ea5a7d71ab22cbe404905cbe2f0678abfa","ChadSwap"
"0x7c7a2298db2bac6d120cd1e0182a6e6e8257adcd","ChaiDEX"
"0xd18cd50a6bda288d331e3956bac496aabca4960d","Chain Labs"
"0x152db93090e334cf5ab6dfc27580ebf10271800e","ChainDataX"
"0x01e36d100dba45e62924307adf7c42c9c60d6214","ChainHackers"
"0x0a6b4b8c96b7864affb669ab41ec78a7d44af373","ChainHog"
"0xfaf668ae1c52c6f91edf9dbbd9371a2692701bc0","ChainHog"
"0x18ccfe28b2b4a50cb0451bf3a3c1fc22bb9e4c23","Chaind"
"0xf6126de9b2d13e03aa573d05407d1b910f46ec26","Chainlyze"
"0x4ba99a28f76c572607a7e455625b9dd594b05efa","Chainstack"
"0x843f69fdbfc398f9d396b9b423436ca8de3fdd4e","Chainz Experts"
"0xe64175d19a0b05b72c26fc19f143c0c2cd70aaaf","Chaos Labs"
"0x615b80388e3d3cac6aa3a904803acfe7939f0399","ChatPuppy"
"0x36c5fb30f70f44e41580018b98900de09f6a0a0e","Cheers.Bio"
"0x3373cf9ef3754ab08ce345e8148a5dee29947426","Chef-fun-eth"
"0xad478e875bb07f06a1d7e06a1c57259d4fbc51da","Cherry"
"0x755faf214c4f6783ae425413fb1b3599197578dd","CheshireProtocol"
"0x4e66a769563d419a75a0c043f307960166165b17","Chigag"
"0x59e3f0d0a1575151ef0fd3719e90e51575a5b4c3","Chorus One"
"0xeb0b02b31fa194df18a786c5ca0ad8f042e54751","Chronos Exchange"
"0x74658ae8676842f56e1eb6042ba3934e071110f3","Cilistia"
"0xcc56b9cf238e1d6eb6db01eee55c28d8f1afdd53","Cipherlabs"
"0xeb01d9ef642c54f42a36fd3a80b66f0fcb13e92a","Circle (USDC)"
"0x82ebcf9b4ddb2eb2f450bc63f3b727cd54ed57d2","Cirus Foundation"
"0x0ed08fa58dbfc73c898c5706ece8b83b9610372d","Citadel"
"0x8f1076ad980585af2b207bf4f81eb2334f025f9b","Citika"
"0xe1651d574fa03cd263d0ba8aee61365aa61b66d3","Citizen Corner"
"0xfbd02abae9cbcea5f5ba1ad000a62c1b11ce8e72","Clash Node"
"0x11dc744f9b69b87a1eb19c3900e0ff85b6853990","Clave,getclave.io"
"0xc0dc566a4c1c6cd56705ec774add7b7f17df7858","ClicAuto"
"0x0c782a3df383803ceb18aac369322b77ed459677","Clipper Exchange (Shipyard Software)"
"0xf4e5ef91e45b8d07b77753407fa157391c3d6e99","Club Infotech"
"0x5f92a91d07be7d19393adf60414833cff3dbfa94","ClubNFT Corporation"
"0xefcb91da641befb52f58c20a59b6ffa3ce305dcd","CoW Protocol"
"0x6728e81106bcbc3c8bebf6374b7051254ac22a6d","Coaction, Inc."
"0x790de5c53d1f121b5cb3f9067bb903f8926fa179","Coaction, Inc."
"0x4fc00da756ff512f2b7c7075e7f24961804ee5f4","Cobo"
"0x89635b6dc339ff219c53ef8a7c53af3368decabb","Cobo"
"0xb8b94818be387b5d195d634fcea6182e2558068a","CodeUp"
"0x07d179974735d216614df40fc3cf12d49e8b761e","Codebeautify"
"0x952ca35145189118e9567a7311010cea5a75cec3","Coder"
"0x70656b825129af450e618a6c7aac8dad2a6bd9ca","Cody999726"
"0x601d0f3bd2da737c9f193810484f7e9cf3c9e81d","Coherent"
"0xb2af9540480990224b40fc0b58045987f8da6d3a","Coin8080"
"0xe402f517cfbfc0a877ca0eecaf0116b5390cfec8","Coin98 Finance"
"0x8a143d29ef56e19f104ba1532db8827aff1e0934","CoinAPI.io"
"0x5ea453ff038567a5e060ae69408e19cbece45703","CoinAlpha"
"0xbcb2fbe8c0e604f803473fb8493c1b7e2a24969d","CoinDCX"
"0x0eff265d7afe552a90ce20d0328029768f41c27d","CoinMarketCap"
"0x2adad494e8076d82971589877e60b34087d1673c","CoinMarketCap"
"0x6d88ec535a14f2b937d415c1409c4c500877d45f","CoinMarketCap"
"0xb62c4087810cb969b9f23fc4c76d4a1b6248df5a","CoinMarketCap"
"0xf562391ce2c860404456e4c5b7ff0aa8273b5a60","CoinMarketCap"
"0x33621460ed0f0858413ce5d9031dec7722e4efc8","CoinMedium"
"0x1b884f62a7e47cea5d6ed340bba982de725af67c","CoinSpiller.club"
"0xb80267ea7fa368374ee4d4bf10044778232adefe","Coineus, formerly Divvy Token"
"0xd7b8d6a50bf6c680340a7ff1d3ad659047b16516","Coinfair"
"0xd056666321700092b032b2571431b2478cd6512e","Coinfeeds"
"0xe423e93c9d98029394b4c5ad1017232398cc865a","Coinone"
"0x13ed398191f9f197116be883e7ff5935b4132fa6","Coinranking"
"0x4a3bc7ad13d4ba176db4e3312bf0cd17649c2cde","Coinstore.com"
"0x60b097fcbf64e13a9d82825f516b921aea805712","Coinvise"
"0xfb5b21c1d090d40a29cd7bb9bbe3eba9e8f06b91","Coinvise"
"0xe4f8d278c459faf2cea885fe920100f6890ebd0d","Coinxswap"
"0x2e1fde82efc7802ed381c6c67e2b2cb17bb45f7d","Colle"
"0x485c3710692d2e5d0eba3c3d992c8eaabea946cb","CollÔøΩÔøΩ Group, LLC"
"0x54aaea0c5879826c041a1b1581d6f0fc81e34b5c","Commerxe"
"0xa8e7b0c676ec5069b3616e2ac571f2d68b3a5b98","Compound Labs"
"0xad1da333ac370d6d0a41cc3a9796d61930245f78","Compound Labs"
"0xc09d9f8c635ed8256d5da0b2809dc64a12e53ba1","Compound Labs"
"0xf20d2e37514195ebedb0bc735ba6090ce103d38c","Computer software manufacturing - mass production"
"0x84df1aeb2dddee362d67a07a2de322fd4fb01073","Connections Lab"
"0xec7b60a39f58887f51c761c032bc591e03c93953","Connections Lab"
"0xd56c7b73dc76e2ff6c5cfd7d1c1a48130fa5fd36","Consen Lab"
"0x5fe6a07206671180bb95a5dccc3d1d4425f47788","ConsenSys Software Inc"
"0x9e83c6bf5540f4296d8532e79636993e9eaed338","ConsenSys Software Inc"
"0xa8237bb6ed39f2b22161168e6a58e7c75bf4ce3b","ConsenSys Software Inc"
"0xd8dd33b313502421f1d1f5f92ededcb8f330a8d1","ConsenSys Software Inc"
"0x5c70387dbc7c481dbc54d6d6080a5c936a883ba8","Contrax Finance (Leios)"
"0xcaebd06d75b5f8c77a73df27ab56964ccc64f793","ContriX"
"0x4ca23343835a7627716f348dfd970527a6abe4db","Convergence Finance"
"0xd57d71f1a8f0642ce724c30ad86848dbe5ec1c70","Convergence Finance"
"0x30d9c515983514adbc100c565f3a74c140b0d1cd","CookieSale"
"0x154931e2b514b665885ea695d68fafe6becb8ddd","Copenhagen University"
"0x817341467f28eb5597daa8193dd298ce811d9efd","Core DAO"
"0xc80d59ce5c5f06aa06517ba9381216299cdebaf1","Cornell University"
"0xf85da598ff764b90e98c7ce72d6a5a042f9d2f67","Cosmo Talent"
"0x2af8fdada65c88e62561d2680ceae9578c187669","CowChain [DevShop]"
"0xd52903d24ccf86f99d9a382934004a2ad27b58f8","CowChain [DevShop]"
"0xf096ca9c74869d2c502a76648416821017065de4","CowChain [DevShop]"
"0x2f7662cd8e784750e116e44a536278d2b429167e","CraftLabs"
"0x197939c1ca20c2b506d6811d8b6cdb3394471074","Cream Finance"
"0xc9e3eb04aae820a1aa77789e699e7c433f75e216","Cream Finance"
"0x1fde40a4046eda0ca0539dd6c77abf8933b94260","Creative Org"
"0x0acd2c47865331a1d840250ce3f86dbc31a29154","CreatorBid"
"0x1a171a91b4aa1a669e2397d6670746ddcdd4fbbe","Credit Cooperative"
"0x07d4be58284beaac317180c57642eeacd1b6d32d","Credora"
"0x59ab5db750358ff68ee26e3ae224b1c5d02b9920","Credora"
"0x0959a1e95db3c7072203533049e1cd72b9baf282","Cronos"
"0x1ec9bc3ed751a1599d80ada616279ecdab7cff03","Cronos"
"0x237be097b42d790b4ed670525a2b7c0064ee854f","Cronos"
"0x50c19192da90731083853096a76ec6e873de7eca","Cronos"
"0x5facfeb88e2d394a034ecb4bf649de952469854d","Cronos"
"0x8b33da17e756d06a9c6d643fec60f3223127f804","Cronos"
"0xb0f36fb016459f4996d7291d4ac40d32b384bd4d","Cronos"
"0xc1aab63816048bb2b924465c702f3311cf60835d","Cronos"
"0xd943a39fc9a129c6082e48763caf187a7e954f15","Cronos"
"0xeee08133ca21476fa833735dfc2e2b348feac77e","Cronos"
"0x45846516131a300bcc3c37ec0e2d38edded143ef","Cronos,Cronos Chain"
"0xf1237a783d0447bfb42408bb033c4e4e58608992","Cronos,Fulcrom Finance"
"0x0dc053c330918c3c4cb556922973ab21f567919b","Cross at a Ford"
"0xfd4f361269dcde0bc1cb410b54c0c30331a4fc99","CrowdSwap"
"0x9a3310233aafe8930d63145cc821ff286c7829e1","Cruize Finance"
"0x53fa8d77bb11efc1e952943a1e7ac575c5bd29ea","Crush LinX"
"0xf144ecb0c8352f3b62b05efba9702bdad402cd74","Crypto Data Warehouse"
"0xb01ce4deafcd504ec7ac6dc97d5957dc3bb45557","Crypto Fight Club"
"0xd97980017bf4f1915aa12a0bf91a0b7b4d804b7b","Crypto Flea Market"
"0x8a1888aca0bbe3139e0f739310208e3faf502200","Crypto Rico Llc"
"0x2e7c67efe52c7574a74f413fcb5298035f1cbb1a","Crypto.com"
"0x45ed062d80be5b718cd59dee939a2f941f1a4d31","Crypto.com"
"0x6aa0777500181b4183a3c5a678a367b13733e615","Crypto.com"
"0x81080a7e991bcdddba8c2302a70f45d6bd369ab5","Crypto.com"
"0x89386d08fbbe9d45c595e03d8fe5d3bc68298d0d","Crypto.com"
"0xa16226396d79dc7b3bc70de0daca4eef11742a9e","Crypto.com"
"0xce9f9bb571402312ea4ea3f2b57ee0f2eb702eef","Crypto.com"
"0xfe2005acb24f81d8ed2580c7818b0a7ba30bfc62","Crypto.com"
"0x1c629d919eaf6c9671cfa388a616f645aba06586","CryptoBankAfrica"
"0x30245a09affc647b8b381eec8370c8c812b35c90","CryptoChefs"
"0xe3923e81e44ff46f5e283024af227a210271b96e","CryptoChefs"
"0xeed52c0df5c3d33c19de7a9bfd06011924251da5","CryptoCompare"
"0x55555b4ac2eed90ed985ef3c06a18d55d32d482d","CryptoLotto"
"0xd6dd6c7e69d5fa4178923dac6a239f336e3c40e3","CryptoMark3t"
"0x47abd4fb1b74e968241c3fb88e32ea7484bb3ef8","CryptoMimic"
"0x9f894d4d1afcfcdf45008edbe5d32e75f68601ca","CryptoPRx"
"0xc2573a26297a0c952c92bb48fdcb6929524f7f48","Cryptoblades"
"0xae3683df2a7388c3f2e3216ecfd07013bdf41c1d","Cryptology"
"0x8dc7e12dc8436475a3f6125a7612fc75b8e46037","Cryptonoshi"
"0xfbc3e475ec7cc609dbc535cf9e8fde5b3c5fa660","Cryptopedia"
"0x2acff4ad39f0230687206e01ef7b35b02b4f5521","Cryptotech.guru"
"0x9c6669f232879a6adc902e0648ea9359e43babf4","Cryptoverse"
"0x8fbd11f7ee2ec833cb4c0e544960505de57ef9f3","Crystal Muse"
"0x556187546b7cdb3fe7494ac3a163587b0f6c89ec","Ctrl-Alt-Defeat"
"0x967d5573e5613c04bb40b49abdee6929d065933c","CuanSwap.com"
"0xeaf2b6636bcd305427ab31d06147938c74e1405e","CupSell.pl"
"0xef7260a579bae14fa232f24cc7990be4116871b3","Cyber Square"
"0x5ba56799020771ad96d598481417a868c83cfc46","CyberConnect"
"0xb9f06c3b4bc3dd1bf68f1c2b481a8a13371d7ee8","CycleLove"
"0x3ce56c61bd807eb671a3e5e14a2eb33f4d2c016a","Cytric"
"0xf241374eb31da7ce550a95ba1dacdff27475d7cc","D4.xyz"
"0x55adab173214ebc2d9efefc75a9ebcfcb622c324","DACM"
"0x57a80c11413d4014b223687e07c827e8175f20e4","DAM"
"0xabc12360bb2307f867ea3ed6ea670ce2c012a882","DAM"
"0x4cd901148c5aa2d928346f39ddc043479ef30cbb","DAN.COM"
"0xb2349f4f1c2307c7fadd35f1a4cec92d5d67dee7","DAO Analyzer"
"0xc7fa25feb14083278b9577673a7b429c0639a85c","DAO Bets"
"0x9529406ca449ced2dfed59728d2fe072bcec38c1","DAOCup"
"0x30670d81e487c80b9edc54370e6eaf943b6eab39","DAOLABS"
"0x4771ff1f558b3cc9996ec030fca95fd672425ef6","DEFinance.app"
"0x4c6d97c5697108d987b657a0aa3a3f4dbed789ff","DEMO"
"0xf9530e70a8c74848ddc7826b430ec55d259ac684","DEMO"
"0x86d56ff451f5132005304cf28c0012b97878f83e","DEVIDEO"
"0xa75ceb6801d48449affa0ee6f31205b2a5567bec","DFX"
"0x35c961bc0262b70f7d2e4b77b75531f64466392f","DGLIVE"
"0xf1913bddbc6c1d208a37d475ceb13dd28fdee08a","DGtalink"
"0x11b6715dc95a589f7d52a7b4f3d922f20dcfe3b6","DICO Network"
"0xb0d7acc58aefe3c4ce38a48cc6405ada97d4bb6d","DIMO Foundation"
"0x07b9c6e3342244f76e242a30ff9cc2747e643d05","DIP Exchange"
"0x26faf6bb9d6934366b55f0a41f90dc198ee3d7d3","DK Books"
"0x681d575f7a4142df4764cc193c8461cdff9cf99a","DLC.Link"
"0xc1b1bda68b32c658be138ffa387d72cb087c0c11","DLT Science Foundation"
"0x28686bf48207648dda33690bc76b944247445c77","DODO Labs"
"0x8db100d61644e0a94ab4b7cfcb8e5b943dee38b3","DODO Labs"
"0xc7ba9384f15c3c63c8f9db186b49a70347d118c6","DODO Labs"
"0xd6ce4c87ec3fb6e80d87ff5fa7c5ec8fdefadf5c","DODO Labs"
"0x9b5eb92e35c0f87beba27cee0465b1f6ec3af6cc","DONASWAP"
"0x13c3c63a94a36ee1d00f1b23ae320ccc90d0678f","DUTCH0x"
"0xdb9d45382ed5e47cb8565aa540518e1bf0cd314a","DUTCH0x"
"0xe50dedd3d30183964e570ac143c23982904188f0","DUTCH0x B.V"
"0x0b17cf48420400e1d71f8231d4a8e43b3566bb5b","DXgov"
"0x99bcebf44433e901597d9fcb16e799a4847519f6","DZap"
"0xe105c1b7a57f0e3a2a9124f13b332ec64e70cb0a","DZap"
"0x19162a9e1ab62c66f9767072e7947c3aee5f2ede","Danu Soils"
"0x4d2e1a38d07eadf5c62cfdaf93547dae09f1ef83","DaoTion"
"0x0b9d582b7fdd387ba13ad7f453d49af255a8ed5e","DappLooker"
"0x0d821c7e20a4ab2abd0814ce66838d26790d5d99","DappLooker"
"0x3572c427849c15c7d8da9eab3deac53ef4d16c8f","DappLooker"
"0x7239b1896ad2b6a9d3aa6c4b12d8993e78fb67dc","DappLooker"
"0xb12fd2d441f192e2067627dbde7833e9083f6ca2","DappLooker"
"0xb2d035a571dc5ca6b8586f4fde7ae84c0b1c77ec","DappLooker"
"0xcfab1066c172c8f36dbb866d5402c07271f33c45","DappLooker"
"0xdd6129055002c931e8dcf93c2efdaf2e172e1592","Dapplet"
"0xacdbb5db7abd05f205444621e0d5ca2ce09ee0ca","Dapps Inc."
"0x242cc176655adc52b25f23db618c4c9df206f5b4","DarcStar Solutions"
"0x9572ea312b275678bfa57adc2fa7e0705552cea6","DareNFT"
"0x1c027004862bbf808f4b208ef11d453e2d381c48","Data Ownership Protocol"
"0x146f74ef81f898d6e2beed3a76ce70751b478929","Data Warehouse"
"0x4739710d1dd05a78cfb58c62947ebf1ed7fbaa26","DataNexus"
"0xa508c16666c5b8981fa46eb32784fccc01942a71","DataNexus"
"0x46aa43d3fa6d97573f7523653f68ebad455beb1f","DataOwl"
"0x39b20d4a2b18ae2968aa2429e2f31c12682de91f","De.Fi"
"0x7d08db40d214a70efe41201583a6c1372b79fc7a","De.Fi"
"0x88e65d8bc541b9c55fb3cfe43cb1cf0175f7df09","De.Fi"
"0x9904626effeccdb9813242ab485168b0eff1809b","De.Fi"
"0x365529065cdef166f231e818e4aa6fdf68187fa2","DeBank"
"0x296ce22b633a9208bef9629b1086d6f3bdebea4f","DeBot"
"0x5123885e5381552b0a492401203f5cf1e1fc011c","DeFi Llama"
"0x7019be4e4eb74ca5f61224feaf687d2b43998516","DeFilytica"
"0xa5bc0d70a4d543d98ec0ea7b4c1b31fa31d047b5","DeGaming"
"0x551199bdbc7dd2713c79c9027f27d4d0fc02265e","DeSyn Lab"
"0x0513bb2415c30def4ec8f3c3d6a38ec2b59beee3","DeTrade Fund"
"0x04130f8679394e3a8d55568f2189c3f3bf48ecbb","DeXe Network,gra.fun"
"0xde8f0f6769284e41bf0f82d0545141c15a3e4ad1","Debt DAO"
"0x2884b7bf17ca966bb2e4099bf384734a48885df0","DecentDAO"
"0xdeced7139892c0607e9a4692c60c055182d3939e","Decentral Games"
"0x23a890f6797dc0f667d49fcec2405c3b2a5ecbad","Decentraland"
"0x24e5f44999c151f08609f8e27b2238c773c4d020","Decentraland"
"0x3e6b08a04f7bf7dbc46133f8523ec72a65ea2816","Decentraland"
"0x4a905ce2d555752f0d906ffdf628b26ad64a741a","Decentraland"
"0x521cbe4d915138e3c49156841c14ca4c8fe10805","Decentraland"
"0x69d30b1875d39e13a01af73ccfed6d84839e84f2","Decentraland"
"0x7788d24120432d2976e43fe59f4ad7534dc2b308","Decentraland"
"0x89fddab2f93417182cdcdb0b8b3322b93ab3a192","Decentraland"
"0x9be99a553c598898ff4718e6b1a25cc37e398943","Decentraland"
"0x9e2c6bf90cd4c915eb2c7a382ed5151809fd9c36","Decentraland"
"0xaf592460d6a44517aba2fb0bcb02ee8f4103b502","Decentraland"
"0xdc09f306d62280beb15c0ddb2eda842a6705b53e","Decentraland"
"0xf79de6e2ea04182ca42b7338885288ad5ecacb8e","Decentraland"
"0xf399d47eaed7bb1e07a62adc6893e198acc94150","Decentralized Generic Marketplace Protocol"
"0x93220222a99d1b7bf10c5d2b17cbad6214dc9721","Decimal Smart Chain"
"0x98c77901bca710966aeba7c92f5ca8e06e148461","Decimal Smart Chain"
"0x6c51b510c83288831adfdc4b76f461d41b45ad07","Deeplink"
"0x6f3132060581c01eed77fb03ca3191d64280d173","DefiL"
"0xb50685c25485ca8c520f5286bbbf1d3f216d6989","DefiLens"
"0x181614b3b69e2239043de31b5fdb5c8b1f776499","DefiPlaza (Omega Syndicate)"
"0xbfe963775c57fe0b1d0c4f80a8a2ce1e431168a0","Defiedge"
"0x3573b429a567ec7b1850825ae85930f34a7421b5","DefimeLabs"
"0x68584d52324a76aa92eb1028e23eb3afede41eb8","Degen Food"
"0x8ef4cdb1b329307b61ac09213c358c198ce4f264","DegenBase"
"0xc9bf00843f1ae041f64fe229db67eb98f59d4511","Delta Investment Tracker"
"0x12b26dd6a01d0de420ba2ef485e4152c9b16d603","DeltaPrime"
"0x2a52309edf998799c4a8b89324ccad91848c8676","Democracy Earth Foundation"
"0x11aec007928b56cb620044dea16a176ee3a44758","Derp Labs"
"0x440097cebd3b8c20ec43ba4a9395e252bf41dccc","DerpDex"
"0xf52de62336ed9548749767f6bf8bd5aa9c86a8ae","Deter"
"0x3b52b1cd479ca38ea636c13b256dd1bf61b73705","DevDigs"
"0x11117437cf350be8c47020789d1bc055363c8357","DevHegemony"
"0xf880fcd62e27495aa3c9427c4c70a5de66d8d0d2","Developer DAO"
"0x3723ac5e62eb80fa8a175cf7a6b1d7edcad09b3f","DexToro"
"0x41d63ccba9df7df0bd7d49cde1182a9f127e40b4","Dexosphere"
"0xbc2c6acf4853f6fb1077e37dbfdcaa47d1c363a6","Dextop"
"0xce6bf1bb825dfbe9c3a5e3f7db2b095130844b49","Diamond DAO"
"0xf0552f71fddd72ae6d0f59efe3fccffc39af21ff","Diamond DAO"
"0x4e18aeeee0862928435ec9a63129c9bd701019f9","Diamondswap"
"0xaa825e5998a677fbe161ea63c85876ca3d079165","Diamondswap"
"0xa38bd08c240815230fea21f81d67f443f9651192","Differential Graph"
"0xe49db34a894bb0f461df473765e9d2dd3af136ee","Digital Asset Research"
"0x70c519740dc88b80fb473556619fd51ce48d7380","Digital Dimension"
"0xf39fe4b931651a3483866a344f312cb87e655269","Director"
"0xd253c4c631ad37390f710eb6e3b0753790e790b7","Disco.xyz"
"0x6c407f729e18ddfdce61c240a6c93df38fb79537","Diteliti"
"0xe2165a834f93c39483123ac31533780b9c679ed4","Divine Anarchy"
"0x04b057c6343f1d2856eb9fae2915a84b584da094","Doaverse"
"0xe0e75460e17c93351beb00761626ac06ba8099a7","Doge Dealer"
"0x703e8969fe9d94629d886f716860b4abc8859115","Dogelon Mars"
"0x31da90bfb79e9cf0662a063be27b852f250e303d","Dokia Capital"
"0xbdef2b2051e2ae113297ee8301e011fd71a83738","Dolomite"
"0x2c3751b48c77bee88f2b7016aada3bf7264d1a51","Domain Contact Service"
"0x4355c98e12c848b21e16ea97130fa53838ae39d1","DomainSkate"
"0x616124893857065ed45333288b8a777d1c683101","DomainSkate"
"0x8b2e83ad1375c3deadc7a155df4c05243ebb5c9b","Domino"
"0x7ef94933a68704e4082e1ca85a18023212022c91","Domsinaksate"
"0xbf8e7836c23d341d3b2930abe82ba4e9511cc060","Donorship"
"0x95dcb7b8e99b7b8fcb1dcb9e82bb12183b2bbe02","Doodle Labs"
"0x29ed22a9e56ee1813e6ff69fc6cac676aa24c09c","Dopex"
"0x018c59785b4c8d9e1db598c77a4135bd6275e05c","Dopple Finance"
"0xcc31c9cb03bfb995ff9ac62da615fb62b670aa1b","DoraHacks"
"0x1ed17b61cdfa0572e98ff006625258c63255544a","DreamworldPix"
"0xce2f6f6a51f725049d7d56ab11c09a096360398a","Dribbble"
"0xee7e265f7d8b1bd10226e8823c1f6ddd1c4c76e8","Dtravel"
"0xe80e070f6df272f87c86097aaf7d4b4a6043f27d","DuBro"
"0x2f612e564fcc067623ed11a81089338051b5e2df","DuckDuckGo"
"0x23db9f9731bcfb35cac11b2e8373acd14318bdf5","Dygnify"
"0x32c0f24f5c688f5dbc0fc0697601a086698ae5cf","Dyson"
"0x1380f38fc1227c14cf46c87cfaae897522196fd2","Dyson Finance"
"0x81cd679771074d2d86a9a1a2dec1ecdb0197655c","E&N"
"0xf61781a7532af45c06b19e1799f5d9335671ddfd","E&N"
"0x2880cc7f01a5a63a14365cb886cf22618c7c370a","ECClub"
"0x3b23b1fa24d8c9d3f645935de612fc37235b74b2","ECIO.Space"
"0x9d2d46e67c420147834c76b23c9bac485f114feb","ELYSIA"
"0x7558899d8109d8a2ce457837ade56c3d6ebfe90d","ENQ"
"0x0d59d0f7dcc0fbf0a3305ce0261863aaf7ab685c","ENS Labs"
"0x2679ed09fe2084e4a36bc4a2923c903791d8942b","ENS Labs"
"0x2ef2c9f9daa42f56b393e36f8376c93313fe1b1e","ENS Labs"
